id_imovel,bairro,tipo,area_util,quartos,suites,banheiros,vagas,andar,idade_imovel,varanda,piscina,academia,portaria_24h,vista_mar,condominio,iptu,lat,lon,preco_venda
209,Copacabana,Casa,165.5,4,3,4,3,0,5,1,0,0,1,0,1758.94,1771.17,-22.95943,-43.195834,3201710.79
210,Jacarepagua,Apartamento,165.8,4,1,5,2,9,0,0,0,0,0,0,929.49,721.87,-22.970547,-43.38762,1013810.99
211,Meier,Apartamento,94.3,2,0,4,1,15,26,0,1,0,0,0,310.82,387.07,-22.912339,-43.290302,497542.64
212,Tijuca,Casa,291.4,5,3,7,3,0,2,1,1,0,0,0,831.31,1951.88,-22.925081,-43.236163,3052264.89
213,Botafogo,Apartamento,55.3,1,0,2,0,30,21,0,1,0,0,0,1727.8,418.55,-22.942054,-43.187977,613053.6
214,Madureira,Apartamento,103.5,3,2,3,2,2,2,1,0,1,1,0,663.84,197.85,-22.882092,-43.31931,617794.65
215,Engenho Novo,Flat,42.1,2,1,4,2,25,4,1,1,1,1,0,765.75,159.8,-22.912815,-43.283996,254451.45
216,Ramos,Apartamento,99.7,3,2,4,3,25,30,1,1,0,1,0,808.69,450.65,-22.846031,-43.262217,612923.85
217,Copacabana,Studio/Loft,26.0,1,0,3,0,15,24,0,0,0,0,0,2107.06,141.97,-22.96856,-43.197892,433973.65
218,Copacabana,Apartamento,86.7,3,2,4,1,29,4,1,0,1,1,0,2066.49,655.21,-22.979025,-43.183205,1802588.26
219,Niteroi,Flat,72.3,2,0,4,0,6,1,0,0,0,1,0,1056.56,396.26,-22.874723,-43.107686,534892.96
220,Barra da Tijuca,Studio/Loft,43.6,1,0,3,1,19,7,0,0,1,1,1,770.39,255.46,-23.003062,-43.360481,467622.54
221,Jardim Botanico,Studio/Loft,27.9,1,0,2,1,27,11,1,1,1,1,0,1259.22,395.08,-22.963033,-43.222901,576640.64
222,Jacarepagua,Apartamento,42.1,1,0,2,1,12,21,1,1,1,1,0,443.3,202.34,-22.966956,-43.362688,232520.81
223,Meier,Cobertura,261.8,5,1,7,3,8,26,1,0,0,0,0,813.38,749.93,-22.895991,-43.293856,1165404.79
224,Campo Grande,Apartamento,169.4,4,3,5,2,17,3,0,0,1,0,0,436.48,549.13,-22.904836,-43.560529,869677.12
225,Gavea,Flat,43.2,2,1,3,0,17,4,1,0,0,1,0,1736.14,700.51,-22.974712,-43.24107,795336.15
226,Niteroi,Flat,92.9,3,0,4,1,27,0,1,1,0,1,0,871.33,621.61,-22.897616,-43.119834,799972.43
227,Leblon,Casa,199.4,3,1,4,1,0,10,1,0,1,0,0,3231.83,3174.52,-22.971921,-43.220278,4596261.51
228,Tijuca,Flat,33.7,1,0,2,0,11,7,0,0,1,0,0,766.79,213.59,-22.911743,-43.239967,285582.36
229,Sao Cristovao,Apartamento,48.2,2,0,2,0,3,32,0,0,1,1,0,969.47,186.57,-22.908553,-43.220318,231714.92
230,Copacabana,Apartamento,122.5,4,0,6,3,26,23,1,0,0,1,1,1277.81,1865.74,-22.958828,-43.185957,2089631.63
231,Copacabana,Studio/Loft,39.3,1,0,1,1,2,15,1,0,1,0,1,1636.15,536.93,-22.981818,-43.187843,632304.88
232,Barra da Tijuca,Apartamento,162.8,3,1,5,3,6,4,1,0,1,1,0,1027.39,1732.36,-23.010514,-43.354414,1915990.83
233,Campo Grande,Apartamento,55.7,2,0,4,0,26,30,1,0,0,0,0,331.12,163.51,-22.903864,-43.565952,206930.48
234,Vila Isabel,Apartamento,94.4,2,1,4,0,22,1,0,0,0,0,0,744.8,380.48,-22.916317,-43.254952,732550.78
235,Niteroi,Cobertura,220.5,5,4,5,0,6,21,0,1,1,0,0,693.67,1164.66,-22.875889,-43.100592,1992746.44
236,Madureira,Flat,53.1,1,0,3,0,4,12,1,0,0,0,0,549.88,180.08,-22.871712,-43.325601,208180.55
237,Recreio,Casa,168.4,4,0,5,0,0,17,1,0,1,0,1,732.61,622.57,-23.027089,-43.472954,1853289.8
238,Madureira,Apartamento,77.8,3,1,3,0,22,13,1,0,0,0,0,389.7,284.29,-22.862419,-43.320556,306965.62
239,Leblon,Apartamento,96.5,3,1,4,2,19,30,1,0,0,1,1,1420.11,1658.22,-22.985287,-43.227484,2707574.3
240,Copacabana,Apartamento,101.6,3,1,4,0,28,12,1,0,0,1,0,2474.81,520.64,-22.965965,-43.183812,1746963.88
241,Centro,Apartamento,99.6,3,1,5,2,15,6,0,1,1,1,0,412.28,380.77,-22.899159,-43.177844,731430.46
242,Madureira,Apartamento,145.8,4,2,6,0,8,8,1,1,0,0,0,356.87,468.26,-22.875451,-43.331871,716923.68
243,Flamengo,Apartamento,55.7,2,1,2,2,2,0,1,0,0,1,0,1700.68,566.5,-22.936185,-43.18003,804537.78
244,Tijuca,Apartamento,43.6,1,0,3,1,29,9,1,0,0,1,0,839.36,277.02,-22.916976,-43.216244,462593.13
245,Vila Isabel,Apartamento,135.2,4,0,6,3,4,1,0,0,1,0,0,902.22,609.31,-22.910067,-43.259901,1007412.66
246,Santa Teresa,Apartamento,61.7,2,1,2,1,25,6,1,1,1,0,0,762.43,317.62,-22.925755,-43.184731,736720.13
247,Vila Isabel,Apartamento,77.3,3,0,3,1,19,20,1,0,1,0,0,465.12,233.63,-22.918035,-43.268866,658051.49
248,Barra da Tijuca,Cobertura,177.6,4,2,5,1,21,27,1,1,1,1,0,1065.05,1717.98,-23.011468,-43.381016,2053647.57
249,Barra da Tijuca,Apartamento,69.9,1,0,1,1,19,2,0,0,0,1,1,1494.38,221.72,-23.003615,-43.362315,837829.82
250,Barra da Tijuca,Apartamento,50.2,2,1,2,2,17,7,1,0,0,1,0,650.95,395.26,-22.988511,-43.373549,621241.62
251,Meier,Apartamento,71.7,3,1,5,2,21,44,1,1,0,0,0,572.22,403.59,-22.918513,-43.278533,457908.85
252,Santa Teresa,Apartamento,116.7,2,1,4,2,7,29,1,0,0,0,0,810.27,650.74,-22.906347,-43.205503,1004702.05
253,Recreio,Apartamento,89.9,2,0,4,0,29,6,1,1,1,1,0,968.57,269.87,-23.003843,-43.47966,1013547.79
254,Humaita,Studio/Loft,43.1,2,1,3,1,18,11,1,0,1,1,0,1542.67,354.8,-22.967539,-43.191834,702080.8
255,Flamengo,Cobertura,184.9,3,1,3,0,7,7,1,1,0,0,0,1194.28,1528.46,-22.942582,-43.164566,2582533.08
256,Ramos,Apartamento,129.1,4,1,5,0,2,9,1,1,1,1,0,393.85,432.6,-22.855641,-43.255785,773359.78
257,Centro,Studio/Loft,33.5,0,0,1,1,23,2,0,0,1,1,0,1055.56,110.8,-22.910029,-43.171587,238350.92
258,Copacabana,Apartamento,38.7,2,0,4,1,13,37,1,0,1,1,1,2227.3,488.64,-22.9626,-43.196257,555978.89
259,Ipanema,Apartamento,102.2,2,1,4,1,24,32,1,0,0,1,1,1785.69,1218.96,-22.977553,-43.209759,2943146.64
260,Vila Isabel,Apartamento,122.3,3,0,3,3,20,2,1,0,1,0,0,879.3,723.09,-22.918388,-43.2648,828580.23
261,Lagoa,Apartamento,72.0,3,2,4,1,29,7,1,0,0,1,0,1774.57,955.75,-22.980101,-43.198643,1763582.5
262,Centro,Cobertura,334.7,4,1,6,3,27,4,0,0,1,0,0,788.43,2069.78,-22.9089,-43.189321,2769998.4
263,Jardim Botanico,Casa,136.4,4,1,6,2,0,10,0,0,1,0,0,2234.07,1745.36,-22.946283,-43.219815,2541886.32
264,Copacabana,Apartamento,117.7,3,1,4,1,23,22,0,0,1,0,1,1684.1,1236.98,-22.969184,-43.192959,2395640.09
265,Niteroi,Apartamento,180.9,4,2,6,0,6,65,0,1,0,0,0,418.8,949.59,-22.871382,-43.104955,1135875.4
266,Lagoa,Cobertura,222.8,4,2,4,3,21,2,0,0,1,1,1,2400.07,1789.28,-22.966476,-43.213363,7254716.13
267,Gavea,Cobertura,203.2,3,0,4,3,2,3,0,0,1,0,0,2042.89,3869.38,-22.962467,-43.243105,4079075.56
268,Lagoa,Apartamento,86.3,2,1,4,0,6,14,1,1,0,0,1,435.86,1147.16,-22.969983,-43.220468,2020080.44
269,Copacabana,Casa,416.2,5,0,6,2,0,26,0,1,0,1,1,2147.14,5240.56,-22.961245,-43.199674,7178008.78
270,Leblon,Apartamento,105.7,2,0,4,2,1,21,1,0,0,0,0,2826.8,1750.98,-22.975964,-43.203972,2096315.94
271,Ipanema,Apartamento,212.2,4,3,6,0,27,0,1,1,1,0,0,2368.92,3642.89,-22.98295,-43.210853,5319497.94
272,Botafogo,Apartamento,100.6,3,0,5,3,25,3,1,1,0,1,1,1193.19,1145.79,-22.947417,-43.184408,1749333.68
273,Ipanema,Casa,149.0,3,1,3,0,0,18,1,0,0,1,0,1909.86,3334.36,-22.995391,-43.203958,2984315.05
274,Vila Isabel,Apartamento,71.3,2,1,4,0,11,16,0,0,1,1,0,612.07,329.11,-22.920669,-43.254503,481522.25
275,Meier,Casa,205.6,4,3,4,1,0,16,0,0,1,0,0,436.69,1105.1,-22.883791,-43.284106,1049226.61
276,Barra da Tijuca,Apartamento,39.8,2,1,2,0,11,9,0,1,0,0,1,708.93,327.99,-22.985849,-43.37311,603005.49
277,Sao Conrado,Apartamento,74.4,2,1,2,1,10,5,1,1,1,1,0,833.06,341.86,-23.006796,-43.266119,914057.9
278,Jacarepagua,Cobertura,187.8,4,0,4,2,4,37,0,1,0,0,0,744.48,946.38,-22.967319,-43.384486,900284.15
279,Santa Teresa,Apartamento,99.1,2,0,3,1,10,3,0,0,0,0,0,869.18,883.87,-22.910799,-43.191344,772407.42
280,Centro,Apartamento,195.7,4,0,4,1,25,19,0,1,0,0,1,858.86,1158.57,-22.904262,-43.181608,2082207.34
281,Ipanema,Casa,205.0,4,3,4,2,0,5,0,0,1,0,0,2305.09,2139.0,-22.979763,-43.218433,4521606.4
282,Botafogo,Apartamento,41.7,2,0,2,2,4,16,0,0,1,0,0,1776.77,540.0,-22.950491,-43.170325,467628.65
283,Flamengo,Casa,132.6,3,0,3,2,0,3,0,1,1,1,0,1298.79,1302.81,-22.922013,-43.180045,1570364.0
284,Humaita,Flat,58.7,2,1,4,1,3,4,1,0,1,1,0,1733.7,467.84,-22.955699,-43.172998,983404.04
285,Tijuca,Casa,208.5,4,0,6,2,0,22,0,0,1,1,0,819.17,564.09,-22.916963,-43.235481,1973213.75
286,Barra da Tijuca,Apartamento,172.4,3,0,4,3,8,58,1,0,1,1,0,813.94,1395.94,-23.008609,-43.363829,1367155.02
287,Ipanema,Apartamento,132.1,4,1,6,0,17,30,1,0,1,1,0,2586.77,2411.48,-22.989828,-43.207646,2091619.98
288,Barra da Tijuca,Apartamento,130.6,3,0,3,0,28,24,0,1,0,1,1,839.14,562.06,-23.009374,-43.369577,1706341.0
289,Jacarepagua,Apartamento,82.5,3,1,5,3,20,1,0,1,0,1,0,888.38,514.98,-22.956936,-43.371066,628997.8
290,Copacabana,Apartamento,139.7,4,1,6,3,10,12,0,0,0,0,1,403.56,1129.55,-22.970268,-43.194064,3051346.08
291,Centro,Apartamento,62.9,2,0,2,2,28,23,1,1,0,0,0,629.61,335.24,-22.917319,-43.17679,511889.7
292,Ipanema,Apartamento,132.6,3,1,4,2,15,10,1,0,0,0,1,1558.01,1823.58,-22.981145,-43.20262,3981065.89
293,Niteroi,Apartamento,80.4,3,0,5,3,13,3,1,0,0,1,0,570.87,536.05,-22.881854,-43.092432,748619.07
294,Copacabana,Flat,38.3,2,0,3,0,29,42,1,0,1,1,0,2368.86,527.4,-22.985954,-43.170608,573648.31
295,Centro,Apartamento,114.1,3,2,3,2,21,14,1,1,0,0,0,973.35,514.75,-22.912518,-43.176455,1083456.31
296,Niteroi,Flat,78.0,3,1,5,0,17,17,1,1,0,1,0,1099.67,627.62,-22.880974,-43.098937,548163.82
297,Campo Grande,Apartamento,76.5,2,1,2,2,1,19,0,0,1,1,0,497.4,245.83,-22.910417,-43.574524,242378.85
298,Madureira,Apartamento,168.2,3,1,4,0,8,4,0,0,0,1,0,503.93,543.55,-22.87306,-43.3259,776089.54
299,Madureira,Apartamento,46.4,2,1,2,0,16,20,1,0,1,0,0,575.86,148.38,-22.876958,-43.339837,172644.31
300,Sao Cristovao,Flat,40.8,2,1,3,1,18,12,0,1,0,1,0,435.86,170.02,-22.911736,-43.220447,237495.88
301,Madureira,Apartamento,84.9,2,0,4,0,14,11,0,1,1,0,0,454.13,213.83,-22.887944,-43.33337,344685.6
302,Copacabana,Apartamento,77.6,3,0,3,3,14,1,1,0,0,1,0,1893.03,1171.17,-22.980541,-43.183413,1327623.13
303,Tijuca,Apartamento,68.9,1,0,1,0,9,2,1,0,1,1,0,279.97,608.47,-22.906309,-43.242559,582259.49
304,Jacarepagua,Flat,56.9,1,0,2,1,1,20,0,1,1,0,0,825.97,312.57,-22.970624,-43.383693,338257.05
305,Santa Teresa,Apartamento,72.8,3,2,4,1,28,11,1,1,0,1,0,938.05,386.69,-22.922303,-43.176684,759487.54
306,Recreio,Studio/Loft,34.7,0,0,1,1,4,1,1,0,1,1,0,574.65,209.04,-23.019149,-43.4751,300756.64
307,Barra da Tijuca,Flat,59.0,1,0,1,1,20,2,1,0,1,0,0,1866.87,445.49,-22.984898,-43.370489,640714.94
308,Sao Cristovao,Apartamento,68.9,2,0,4,1,20,12,1,0,1,1,0,756.12,245.64,-22.915691,-43.226963,456321.04
309,Humaita,Apartamento,86.3,2,1,3,0,17,2,1,0,0,1,0,1494.91,784.58,-22.963788,-43.193478,1208295.5
310,Copacabana,Apartamento,69.5,1,0,1,1,21,47,0,0,1,0,0,1983.34,447.05,-22.968827,-43.190579,1064449.59
311,Recreio,Cobertura,144.3,4,1,4,3,4,9,1,0,0,0,1,875.58,838.39,-23.019659,-43.472155,1601812.96
312,Barra da Tijuca,Cobertura,287.4,4,1,5,1,11,2,1,0,1,1,1,777.92,1985.43,-23.003899,-43.362711,5245016.3
313,Flamengo,Apartamento,178.2,3,0,4,1,21,13,1,0,0,1,0,788.03,844.47,-22.92989,-43.183774,1866606.74
314,Barra da Tijuca,Apartamento,137.8,4,0,4,3,18,9,0,0,0,1,1,1100.05,1399.6,-23.017453,-43.37422,1778818.65
315,Barra da Tijuca,Flat,59.8,2,1,4,1,14,1,1,0,1,0,0,1473.37,303.46,-23.002919,-43.360351,798342.3
316,Sao Conrado,Apartamento,69.6,2,0,4,0,8,28,1,0,0,1,0,1372.74,788.91,-23.01106,-43.270333,783862.99
317,Barra da Tijuca,Apartamento,80.2,2,0,2,0,22,19,1,0,0,1,0,870.93,586.69,-22.993529,-43.367624,964001.97
318,Meier,Casa,321.8,5,4,6,0,0,54,1,0,0,0,0,317.76,1474.76,-22.92109,-43.288776,1464239.22
319,Jardim Botanico,Apartamento,36.1,2,0,3,0,1,11,1,0,0,0,0,1469.01,548.57,-22.968711,-43.219225,542053.46
320,Campo Grande,Apartamento,77.8,2,1,2,0,23,33,1,0,1,1,1,457.23,203.73,-22.903867,-43.569418,340633.67
321,Niteroi,Cobertura,284.5,4,1,5,3,25,28,1,0,1,0,0,1173.41,2438.94,-22.886763,-43.112376,2785059.76
322,Recreio,Apartamento,57.1,2,0,4,2,25,65,1,1,0,0,1,809.75,388.42,-23.023682,-43.477136,532728.71
323,Sao Conrado,Studio/Loft,42.2,1,0,2,0,17,3,1,0,0,1,0,1291.82,389.99,-23.007776,-43.293179,466091.06
324,Tijuca,Apartamento,104.6,3,1,5,3,14,14,0,0,1,1,1,873.66,676.57,-22.913828,-43.22163,1217500.4
325,Centro,Apartamento,50.3,1,0,2,1,6,1,0,1,1,0,0,689.47,417.76,-22.902021,-43.183332,384824.71
326,Meier,Cobertura,226.8,4,0,6,3,27,46,0,1,1,1,0,768.23,752.58,-22.910083,-43.276136,1214276.6
327,Madureira,Apartamento,70.3,3,2,5,3,22,55,1,0,1,1,0,289.84,235.48,-22.877242,-43.336205,314275.43
328,Tijuca,Apartamento,106.3,3,2,5,1,11,49,1,0,1,0,0,1127.44,709.23,-22.931399,-43.234472,611465.53
329,Sao Cristovao,Apartamento,117.7,2,1,3,1,11,13,0,0,0,0,0,736.53,637.57,-22.891517,-43.212804,707613.78
330,Gavea,Apartamento,105.6,3,1,5,0,20,3,0,1,0,1,0,1949.81,1264.21,-22.981792,-43.235361,1655246.65
331,Ramos,Apartamento,92.7,3,0,4,3,7,12,0,0,1,0,0,515.04,353.79,-22.866165,-43.255535,447519.21
332,Botafogo,Apartamento,101.0,2,1,4,0,11,36,0,0,1,1,0,1771.2,1385.25,-22.948164,-43.164203,1155289.84
333,Meier,Apartamento,56.2,2,1,3,1,19,8,1,0,1,1,0,561.57,192.54,-22.902288,-43.301489,294930.1
334,Santa Teresa,Apartamento,88.9,3,0,4,1,27,18,0,0,1,1,0,997.34,499.44,-22.923795,-43.173779,764864.99
335,Copacabana,Apartamento,65.4,1,0,1,0,27,1,1,0,0,0,0,1895.12,606.31,-22.970863,-43.186425,842586.51
336,Vila Isabel,Casa,318.1,5,2,6,3,0,2,1,0,0,0,0,867.27,1443.39,-22.919843,-43.262057,2109746.66
337,Copacabana,Apartamento,118.3,3,2,4,1,13,0,1,0,0,0,1,1803.92,1128.41,-22.967733,-43.189156,2790029.72
338,Engenho Novo,Apartamento,118.2,3,2,3,0,17,11,1,0,0,1,0,379.72,482.57,-22.909228,-43.275454,635829.16
339,Copacabana,Apartamento,178.6,3,0,4,3,7,5,1,0,1,1,0,2088.9,1394.4,-22.976924,-43.191165,2617152.18
340,Niteroi,Casa,172.4,4,2,6,3,0,0,1,1,0,0,0,747.93,1420.66,-22.878518,-43.110991,1847357.63
341,Copacabana,Apartamento,72.3,3,0,3,1,6,29,1,1,1,1,1,1677.86,1029.65,-22.978637,-43.18659,1229590.55
342,Campo Grande,Apartamento,78.1,2,1,4,0,30,10,1,0,0,0,0,555.42,207.64,-22.911495,-43.554337,290044.36
343,Madureira,Cobertura,125.6,4,3,5,2,1,46,1,0,0,0,0,447.29,550.11,-22.87036,-43.339491,477160.71
344,Vila Isabel,Casa,100.8,3,2,3,0,0,14,1,0,0,0,0,1275.97,437.0,-22.915485,-43.257536,737113.11
345,Madureira,Cobertura,273.4,4,1,6,2,10,17,0,0,0,1,0,490.15,859.22,-22.864836,-43.332737,1113607.41
346,Madureira,Apartamento,51.5,1,0,2,0,19,4,0,0,0,0,0,525.16,215.33,-22.856885,-43.333191,210458.37
347,Campo Grande,Apartamento,58.5,2,0,3,0,28,0,1,1,0,1,0,537.22,184.14,-22.917556,-43.555429,236454.09
348,Humaita,Studio/Loft,37.0,2,1,2,0,23,12,1,1,1,0,0,1113.47,382.19,-22.963379,-43.187434,576301.18
349,Vila Isabel,Studio/Loft,34.3,0,0,1,1,26,0,1,0,1,1,0,736.78,197.04,-22.917488,-43.259076,298423.96
350,Copacabana,Apartamento,128.3,3,2,5,2,1,4,1,0,0,0,0,1149.96,2405.64,-22.95826,-43.204242,1822225.49
351,Vila Isabel,Studio/Loft,38.6,1,0,1,0,17,28,1,0,0,0,0,1141.45,155.02,-22.92165,-43.267152,229568.04
352,Botafogo,Studio/Loft,31.1,1,0,1,1,12,18,1,0,0,1,0,1168.32,434.82,-22.962113,-43.178268,389561.76
353,Tijuca,Flat,70.1,2,0,4,0,9,61,1,0,1,1,0,1129.37,455.39,-22.931639,-43.230919,408168.1
354,Tijuca,Apartamento,120.5,4,2,6,3,17,17,1,0,0,0,0,1116.44,609.82,-22.924499,-43.241366,1560006.46
355,Recreio,Apartamento,51.2,1,0,1,1,3,55,1,1,0,1,1,465.16,470.68,-23.016162,-43.463168,486832.98
356,Jacarepagua,Apartamento,99.6,3,2,4,0,9,1,1,0,0,0,0,704.88,644.73,-22.943772,-43.366336,696669.85
357,Ramos,Apartamento,67.6,2,0,2,1,8,26,1,0,1,0,0,577.08,310.27,-22.861733,-43.237523,253668.71
358,Madureira,Apartamento,66.9,2,0,2,1,11,18,0,0,1,1,0,440.13,243.49,-22.867428,-43.33344,269787.5
359,Jacarepagua,Apartamento,190.1,3,1,3,2,27,2,1,0,0,1,0,279.43,967.92,-22.953087,-43.38312,1409297.38
360,Vila Isabel,Apartamento,94.6,3,1,5,1,19,13,1,0,0,1,0,760.32,607.26,-22.923106,-43.258269,657144.32
361,Niteroi,Apartamento,82.5,2,0,3,0,9,7,0,1,1,0,0,1019.06,491.7,-22.870375,-43.096656,635499.77
362,Copacabana,Apartamento,93.1,2,0,3,0,26,12,1,1,1,0,0,1621.11,1349.86,-22.976501,-43.199198,1425530.72
363,Copacabana,Apartamento,127.7,4,2,4,2,7,10,1,0,1,1,0,1610.82,1467.72,-22.980146,-43.177637,2335875.52
364,Copacabana,Studio/Loft,31.9,1,0,2,1,29,14,0,0,0,1,0,2599.57,355.99,-22.959535,-43.191248,555833.08
365,Meier,Casa,157.5,4,3,5,1,0,14,1,0,1,1,0,739.03,764.3,-22.905034,-43.282673,981817.78
366,Barra da Tijuca,Cobertura,276.8,4,3,4,0,2,11,1,0,1,1,1,1137.74,2527.43,-23.010149,-43.37312,4519137.49
367,Madureira,Flat,37.6,2,1,4,1,28,2,1,0,0,0,0,272.0,57.86,-22.87529,-43.329954,195461.29
368,Meier,Casa,312.4,4,3,5,0,0,1,0,1,1,1,0,620.68,1673.77,-22.910428,-43.299143,2118845.54
369,Sao Conrado,Apartamento,47.4,2,1,3,1,16,49,1,1,1,1,0,1024.43,463.15,-23.011542,-43.274086,504383.65
370,Lapa,Flat,51.7,1,0,1,1,8,1,1,0,1,1,0,895.69,323.12,-22.911577,-43.183693,407834.48
371,Ramos,Apartamento,47.5,2,0,2,2,17,9,1,1,1,1,0,481.46,192.45,-22.859374,-43.248815,226280.14
372,Gavea,Apartamento,59.0,2,1,3,2,24,48,1,1,0,0,0,2364.97,654.74,-22.960827,-43.242397,827792.77
373,Barra da Tijuca,Apartamento,151.2,3,1,3,0,21,4,0,0,0,0,0,1144.01,1187.88,-23.004085,-43.354931,1788299.07
374,Jardim Botanico,Apartamento,136.7,4,2,5,3,30,12,0,1,1,1,0,2563.74,973.88,-22.96873,-43.227915,3149614.86
375,Lagoa,Flat,73.3,3,2,5,2,27,24,1,1,1,0,1,2017.58,1121.42,-22.958573,-43.206832,1600697.61
376,Lagoa,Studio/Loft,26.5,1,0,1,1,8,4,1,0,1,1,0,2211.99,207.97,-22.960456,-43.2061,508941.99
377,Niteroi,Casa,124.6,4,0,4,1,0,13,0,0,0,0,0,995.18,774.03,-22.877799,-43.100201,1085900.02
378,Recreio,Apartamento,103.1,2,0,4,1,4,7,1,1,1,1,0,944.23,996.11,-23.022616,-43.466673,950503.09
379,Barra da Tijuca,Flat,65.8,1,0,2,0,21,61,0,0,1,1,1,1249.78,485.05,-22.989679,-43.377608,586783.98
380,Engenho Novo,Apartamento,65.4,1,0,1,0,12,6,1,0,0,0,0,592.77,243.19,-22.914613,-43.282893,378413.97
381,Tijuca,Apartamento,71.4,3,0,5,3,17,6,1,1,1,1,0,699.23,411.52,-22.931529,-43.241484,584255.8
382,Niteroi,Apartamento,57.2,1,0,2,0,19,23,0,0,1,0,0,1279.64,283.35,-22.888592,-43.097996,394660.85
383,Madureira,Apartamento,174.7,3,1,4,2,3,3,1,1,1,0,0,544.96,264.9,-22.865423,-43.329083,901019.05
384,Recreio,Apartamento,74.4,3,2,5,3,6,0,0,1,1,1,1,782.37,163.45,-23.021518,-43.468772,901919.22
385,Barra da Tijuca,Cobertura,222.4,5,2,6,0,26,0,1,0,0,1,0,1315.85,1990.0,-22.999609,-43.367328,2468715.43
386,Campo Grande,Apartamento,93.1,2,1,4,2,9,15,0,0,1,1,0,368.71,218.09,-22.910866,-43.559807,388401.29
387,Engenho Novo,Flat,72.5,3,0,5,0,12,33,1,1,0,0,0,316.45,446.33,-22.904929,-43.275867,335616.2
388,Campo Grande,Apartamento,61.5,1,0,3,1,24,0,1,1,1,0,0,328.35,158.3,-22.908926,-43.560671,213096.13
389,Copacabana,Apartamento,143.6,4,1,6,1,7,11,1,0,1,1,0,1387.59,1958.12,-22.978983,-43.192502,2036901.07
390,Centro,Apartamento,54.0,1,0,1,1,2,21,1,0,0,0,0,724.04,330.65,-22.90931,-43.182158,298505.67
391,Sao Cristovao,Studio/Loft,50.9,1,0,1,1,15,15,1,0,1,0,0,279.19,273.86,-22.910344,-43.234172,340947.51
392,Copacabana,Cobertura,120.7,4,2,5,3,27,5,0,0,1,0,1,1560.36,1227.93,-22.979295,-43.19639,3217298.18
393,Vila Isabel,Studio/Loft,37.0,1,0,3,0,17,2,1,0,0,0,0,433.76,252.17,-22.925579,-43.260038,248275.85
394,Meier,Flat,82.6,2,0,4,0,24,10,0,0,0,1,0,539.09,307.69,-22.902866,-43.289384,465074.7
395,Leblon,Apartamento,119.0,2,0,4,2,17,0,1,0,1,1,0,3007.76,2290.81,-22.990407,-43.218741,2453179.46
396,Recreio,Apartamento,106.5,2,1,3,2,10,65,0,0,1,1,1,1327.84,742.12,-23.017015,-43.488777,748173.69
397,Centro,Apartamento,59.2,2,1,2,1,27,32,1,0,1,0,0,733.4,408.06,-22.908898,-43.179364,455832.61
398,Jardim Botanico,Apartamento,67.1,1,0,2,0,11,30,1,0,0,0,0,1778.84,843.23,-22.971287,-43.227014,1270309.14
399,Recreio,Apartamento,154.1,3,0,5,0,8,11,1,1,1,0,0,960.71,1074.42,-23.009531,-43.469636,1601822.93
400,Recreio,Apartamento,108.7,3,1,5,0,8,21,0,0,0,0,0,1454.25,449.34,-23.032582,-43.470379,673202.74
401,Jardim Botanico,Apartamento,128.5,3,1,4,0,8,25,0,1,0,0,0,2609.79,1430.53,-22.962589,-43.217783,1943667.5
402,Niteroi,Apartamento,92.7,2,1,3,2,1,5,0,0,0,0,0,504.38,550.74,-22.892891,-43.091417,814357.56
403,Madureira,Flat,51.3,1,0,1,1,27,5,1,1,1,1,0,373.94,66.64,-22.878334,-43.334837,220616.59
404,Copacabana,Apartamento,122.3,4,2,6,0,22,14,1,1,1,0,1,1788.53,1163.83,-22.97537,-43.18621,2373403.84
405,Campo Grande,Studio/Loft,40.5,2,1,3,2,3,3,1,0,0,1,0,381.19,96.89,-22.90485,-43.555708,201381.76
406,Lapa,Casa,185.3,4,2,6,2,0,14,1,0,1,1,0,414.46,1166.99,-22.913451,-43.180512,1915080.83
407,Gavea,Casa,105.8,3,0,3,2,0,17,1,0,0,1,0,2227.17,1901.61,-22.976487,-43.229406,1832736.93
408,Centro,Cobertura,307.2,5,0,7,1,24,19,1,1,1,1,0,925.34,1069.3,-22.911723,-43.17324,2214858.56
409,Copacabana,Apartamento,107.3,3,0,3,1,24,21,0,1,1,0,1,1920.34,1494.44,-22.990996,-43.18873,2139198.52
410,Campo Grande,Apartamento,70.6,3,1,3,1,6,51,0,0,1,1,0,397.19,305.81,-22.908911,-43.556032,230708.88
411,Meier,Flat,73.9,3,1,5,3,9,32,1,0,1,0,0,225.85,333.24,-22.898124,-43.28964,421568.16
412,Sao Cristovao,Casa,223.2,5,1,7,3,0,13,0,1,0,0,0,344.43,1499.54,-22.895512,-43.213801,1399819.24
413,Copacabana,Apartamento,100.0,2,1,4,1,12,29,1,0,1,0,0,1053.03,1099.72,-22.967268,-43.199249,1695617.03
414,Lapa,Casa,297.7,4,0,6,1,0,7,1,0,0,1,1,866.78,1566.28,-22.915102,-43.187967,2500363.38
415,Leblon,Apartamento,117.6,3,2,4,1,19,26,0,1,1,0,0,1339.01,2091.33,-22.980972,-43.215023,2754857.76
416,Flamengo,Studio/Loft,40.9,1,0,3,0,14,7,1,0,0,1,0,1357.03,371.25,-22.938889,-43.16265,467901.44
417,Copacabana,Apartamento,83.5,2,1,2,0,8,2,1,0,0,1,1,1465.09,902.24,-22.975012,-43.171282,1809076.42
